Codigo;Nome;Descrição;unidade_medida;estoque_atual;estoque_minimo
3973;CHAPA DO APOIO DE PERNA #3/8'' (021104102);CHAPAS;UN;0;0
3975;FIO TERRA DO ROLETE;CONJUNTOS E SUBCONJUNTOS;UN;0;0
4007;BUCHA CONICA MENOR (021106431);USINADOS;UN;0;0
4010;TRAVA DA TORRE LF-R (021106240);TUBOS;UN;0;0
4011;CANOTE DO GUIDÃO LF-480 INOX (021108542);TUBOS;UN;0;0
4012;CAR. MULTI STATION (021106432);CHAPAS;UN;0;0
4018;BUCHA DO BANCO ABDOMINAL (021106326);USINADOS;UN;0;0
4024;"CHAPA BATENTE MAIOR DO BRAÇO #3/16"" (021106440)";CHAPAS;UN;0;0
4025;"TOP DA PEGADA #1/8"" (021106443)";CHAPAS;UN;0;0
4047;EIXO ROSCADO MAIOR (021106446);USINADOS;UN;0;0
4131;"CH. ""U"" LB 26/18 166X303X166 (021106459)";CHAPAS;UN;0;0
4132;"CH. ""U"" LB 40/26/18 166X606X166 (021106460)";CHAPAS;UN;0;0
4135;"CH. ""U"" LB 40/32/26 166X1201X166 (021106463)";CHAPAS;UN;0;0
4136;CH. 160MM 3 FUROS (021106465);CHAPAS;UN;0;0
4137;CH. 160MM 2 FUROS (021106464);CHAPAS;UN;0;0
4142;CH. L 151X43 - SENSOR (021106470);CHAPAS;UN;0;0
4148;CAR. PADRÃO IRIDIUM S/ FURO (021106572);CHAPAS;UN;0;0
4149;CAR. PADRÃO IRIDIUM C/ FURO (021106571);CHAPAS;UN;0;0
4157;CALÇO DO EIXO 6MM (021106485) ZINCADO;USINADOS;UN;0;0
4242;"CHAPA ARTICULAÇÃO DA PEGADA #1/4"" (021106500)";CHAPAS;UN;0;0
4248;"CHAPA SUPORTE DO FREIO #1/4"" (021106501)";CHAPAS;UN;0;0
4249;"CHAPA REFORÇO DO FREIO #1/4"" (021106499)";CHAPAS;UN;0;0
4251;"ORELHA MANCAL DO FREIO #1/4"" (021106497)";ORELHAS;UN;0;0
4253;"MÃO FRANCESA DO REFORÇO #1/4"" (021106495)";MÃO FRANCESA;UN;0;0
4254;"MÃO FRANCESA DO STOP #1/4"" (021106494)";MÃO FRANCESA;UN;0;0
4255;"ORELHA LEG ARTICULADO #3/8"" (021106492)";ORELHAS;UN;0;0
4256;"MÃO FRANCESA DO BRAÇO #1/4"" (021106493)";MÃO FRANCESA;UN;0;0
4257;"CHAPA TRAVA DA PLATAFORMA #5/16"" (021106491)";CHAPAS;UN;0;0
4258;"CHAPA GUIA DA PLATAFORMA #5/16"" (021106490)";CHAPAS;UN;0;0
4259;EIXO FREIO DO LEG (021106502);USINADOS;UN;0;0
4260;EIXO 120MM DO FREIO (021106505);USINADOS;UN;0;0
4261;EIXO 425MM (021106504);USINADOS;UN;0;0
4262;EIXO 60MM DA HASTE (021106503);USINADOS;UN;0;0
4273;"CHAPA SUPORTE DO ASSENTO #1/4"" (021106509)";CHAPAS;UN;0;0
4274;"CHAPA SUPORTE DA BUCHA #1/4"" (021106510)";CHAPAS;UN;0;0
4275;"CHAPA SUPORTE DA MOLA #1/4"" (021106511)";CHAPAS;UN;0;0
4276;"CHAPA DA ARTICULAÇÃO #1/4"" (021106512)";CHAPAS;UN;0;0
4287;EIXO DA MOLA GÁS (021106515);USINADOS;UN;0;0
4289;"CHAPA MAIOR SUP. DO ASSENTO #1/4"" (021106517)";CHAPAS;UN;0;0
4309;"CHAPA SUPORTE DAS BUCHAS #1/4"" (021106522)";CHAPAS;UN;0;0
4310;"CHAPA RELÓGIO DAS BUCHAS #1/4"" (021106523)";CHAPAS;UN;0;0
4311;"CHAPA ASSENTO TRIC. PARAL. #1/4"" (021106524)";CHAPAS;UN;0;0
4313;SUPORTE DE LUBRIFICAÇÃO DA ESTEIRA X-4/X-3 (021106525);CONJUNTOS E SUBCONJUNTOS;UN;0;0
4318;CH. L 125X43 - SENSOR (021106527);CHAPAS;UN;0;0
4319;CH. Z 30X111X30 (021106528);CHAPAS;UN;0;0
4338;BUCHA 100MM (021106562);USINADOS;UN;0;0
4338;BUCHA 100MM (021106562);USINADOS;UN;0;0
4339;EIXO CENTRAL DA ARTICULAÇÃO (021106539);USINADOS;UN;0;0
4340;EIXO ARTICULADO INFERIOR (021106538);USINADOS;UN;0;0
4341;EIXO DIANT. DA PLATAFORMA (021106537);USINADOS;UN;0;0
4346;"MÃO FRANCESA SUP. DO BRAÇO #3/16"" (021106531)";CHAPAS;UN;0;0
4347;"ORELHA INFERIOR DO BRAÇO #5/16"" (021106532)";CHAPAS;UN;0;0
4348;"MÃO FRANCESA APOIO DO PISANTE #3/16"" (021106533)";CHAPAS;UN;0;0
4349;"CHAPA PISANTE SIM. CAMINHADA #3/16"" (021106534)";CHAPAS;UN;0;0
4362;"CHAPA BASE DO CARRINHO GRAVITON #3/16"" (021106566)";CHAPAS;UN;0;0
4364;PISANTE DO CARRINHO #INOX 2,00 (021106567);CHAPAS;UN;0;0
4371;CHAPA DE INOX ADUTOR / ABDUTOR #INOX 2,00 (021106237);CHAPAS;UN;0;0
4372;CHAPA DE INOX APOLETE #INOX 2,00 (021106236);CHAPAS;UN;0;0
4374;CHAPA DE INOX DA CATRACA #INOX 2,00 (021104781);CHAPAS;UN;0;0
4375;CHAPA DE INOX DESENV. OMBRO LF-R #INOX 2,00 (021106257);CHAPAS;UN;0;0
4376;CHAPA DE INOX DIREITA PEITORAL #INOX 2,00 (021106239);CHAPAS;UN;0;0
4377;CHAPA DE INOX DISCO BASE #INOX 2,00 (021106235);CHAPAS;UN;0;0
4378;CHAPA DE INOX DO RELÓGIO #2,00 INOX (021105494);CHAPAS;UN;0;0
4379;CHAPA DE INOX ESQUERDA PEITORAL #INOX 2,00 (021106302);CHAPAS;UN;0;0
4380;CHAPA DE INOX FLEXOR EM PÉ #INOX 2,00 (021106238);CHAPAS;UN;0;0
4383;CHAPA INOX EXT.FLEX. SENTADO #INOX 2,00 (021106442);CHAPAS;UN;0;0
4384;CHAPA INOX EXTENSOR #INOX 2,00 (021106343);CHAPAS;UN;0;0
5384;TORRE LFR MODELO 1400MM (021105765);CHAPAS;UN;0;0
5385;TORRE LFR MODELO 1850MM (021105766);CHAPAS;UN;0;0
5386;TORRE LFR MODELO 2200MM (021105767);CHAPAS;UN;0;0
5387;PERFIL X-4/X-6 LATERAL AÇO - (COLUNA LATERAL);CHAPAS;UN;0;0
5408;MÃO FRANCESA DO LF-200 (021104181);TUBOS;UN;0;0
5409;PEGADA LF-200 (021103001);TUBOS;UN;0;0
5421;PUXADOR DO GARFO (021106603);USINADOS;UN;0;0
5426;"ORELHA TRAVA DO FREIO #5/16"" (021106611)";ORELHAS;UN;0;0
5428;CHAPA DA PÁ HÉLICE 1200MM #1,20MM INOX (021106620);CHAPAS;UN;0;0
5429;HÉLICE MONTADA 1200MM INOX LION (CH. 251X510MM);CHAPAS;UN;0;0
5432;MOLDURA ALUMÍNIO LC 70 (021107805);CHAPAS;UN;0;0
5433;COLUNA DIANTEIRA LC 70 (ALUMÍNIO) (021105000);CHAPAS;UN;0;0
5434;BUCHA ESPAÇADORA PISANTE (021106635);USINADOS;UN;0;0
5435;CHAPA INOX PANTOGRÁFICO #INOX 2,00 (021106579);CHAPAS;UN;0;0
5456;"CHAPA GUIA ESTICADOR POLIA SUP. #1/4"" (021106593)";CHAPAS;UN;0;0
5458;"CH. DO ESTICADOR DA ESCADA #3/16"" (021106668)";CHAPAS;UN;0;0
5459;"CH. SUPORTE DO PAINEL #1/8"" (021106613)";CHAPAS;UN;0;0
5460;"CHAPA SUP. INFERIOR TRANSM. #1/4"" (021106596)";CHAPAS;UN;0;0
5461;"CH. PISANTE DA ESCADA #3/16"" (021106594)";CHAPAS;UN;0;0
5462;"CH. FLANGE INFERIOR COLUNA PRINC. #1/4"" (021106651)";CHAPAS;UN;0;0
5463;"MÃO FRANCESA ESTRIBO ESCADA #3/16"" (021106655)";CHAPAS;UN;0;0
5464;"ORELHA RODIZIO ESCADA #1/4"" (021106656)";CHAPAS;UN;0;0
5465;"CH. PLATAFORMA SIT. SEGURANÇA #3/16"" (021106658)";CHAPAS;UN;0;0
5466;SUPORTE FIX. CORRIMÃO INFERIOR (021106672);USINADOS;UN;0;0
5467;CUBO COROA D90 (021106619);USINADOS;UN;0;0
5468;FLANGE FIX. COROA D230 (021106650);USINADOS;UN;0;0
5469;EIXO SUPERIOR POLIA ESCADA (021106648);USINADOS;UN;0;0
5470;EIXO SUPERIOR ESCADA (021106647);USINADOS;UN;0;0
5471;EIXO MENOR DEGRAUS ESCADA (021106646);USINADOS;UN;0;0
5472;EIXO INFERIOR POLIA DO MOTOR (021106645);USINADOS;UN;0;0
5473;EIXO INFERIOR ESCADA (021106644);USINADOS;UN;0;0
5474;BUCHA SUPORTE MANCAL FRONTAL (021106591);USINADOS;UN;0;0
5476;BUCHA ESP. GUIA DOS ROLAMENTOS (021106584);USINADOS;UN;0;0
5477;BUCHA ESP. EIXO RODIZIO (021106586);USINADOS;UN;0;0
5479;BUCHA FIX. CORRIMÃO INFERIOR (021106587);USINADOS;UN;0;0
5480;BUCHA FIX. CORRIMÃO SUPERIOR (021106671);USINADOS;UN;0;0
5482;EIXO MAIOR DEGRAUS ESCADA (021106641);USINADOS;UN;0;0
5484;BUCHA FIX. SAPATA NIVELADOR (021106589);USINADOS;UN;0;0
5484;BUCHA FIX. SAPATA NIVELADOR (021106589);USINADOS;UN;0;0
5487;"CH. RÉGUA INF. GUIA DO ROLAMENTO #3/16"" 1045 (021106669)";CHAPAS;UN;0;0
5488;"CH. RÉGUA GUIA ROLAMENTO CORRENTE #3/16"" 1020(021106670)";CHAPAS;UN;0;0
5493;BUCHA DO PESCOÇO (021106580);USINADOS;UN;0;0
5499;EIXO TRASEIRO X-6 (021106677);USINADOS;UN;0;0
5501;"CORRIMÃO SUPERIOR Ø1 1/2""x#2,00 1965MM (DIREITO)";TUBOS;UN;0;0
5502;PEGADA CENTRAL SUPERIOR (021106675);TUBOS;UN;0;0
5507;"CH. EXTERNA SUPORTE CAREN. #1/8"" (021106696)";CHAPAS;UN;0;0
5507;"CH. EXTERNA SUPORTE CAREN. #1/8"" (021106696)";CHAPAS;UN;0;0
5508;"CORRIMÃO INFERIOR DIREITO Ø2""x#2,00 2413MM (021106617)";TUBOS;UN;0;0
5509;BUCHA 123MM (021106700);USINADOS;UN;0;0
5510;BUCHA 120MM (021106701);USINADOS;UN;0;0
5511;BUCHA FIX. PEGADA CENTRAL (021106738);USINADOS;UN;0;0
5513;COLUNA DA X-6 (PAR);QUADRO;UN;0;0
5514;EIXO BATENTE DA ELEVAÇÃO (021106728);USINADOS;UN;0;0
5515;EIXO DIANTEIRO X-6 (021106725);USINADOS;UN;0;0
5517;ROLETE DIANTEIRO X-6 (021106726);USINADOS;UN;0;0
5518;ROLETE TRASEIRO X-6 (021106727);USINADOS;UN;0;0
5519;CALÇO RODINHA ELEVAÇÃO (021106720);USINADOS;UN;0;0
5520;BUCHA DO PÉ NIVELADOR (021106688);USINADOS;UN;0;0
5521;BUCHA REFORÇO DA ELEVAÇÃO (021106693);USINADOS;UN;0;0
5522;PARAFUSO DA ELEVAÇÃO (021106694);USINADOS;UN;0;0
5523;BUCHA SUPORTE EIXO DIANTEIRO (021106691);USINADOS;UN;0;0
5524;BUCHA PP DO BRAÇO (021106734);USINADOS;UN;0;0
5525;RODINHA DA ELEVAÇÃO (021106719);USINADOS;UN;0;0
5526;BUCHA TECNIL DA ELEVAÇÃO (021106689);USINADOS;UN;0;0
5527;BUCHA TECNIL EIXO DIANT. (021106690);USINADOS;UN;0;0
5528;POLIA DO MOTOR X-6/X-4 GT (021106743);USINADOS;UN;0;0
5529;"CHAPA APOIO DO ESTRIBO #1/8"" (021106730)";CHAPAS;UN;0;0
5530;"CHAPA LATERAL DA ELEVAÇÃO #1/4"" (021106707)";CHAPAS;UN;0;0
5531;"CHAPA CENTRAL DE FIX. DO PAINEL #1/4"" (021106702)";CHAPAS;UN;0;0
5532;"CHAPA EMENDA DO BRAÇO #3/16"" (021106703)";CHAPAS;UN;0;0
5533;"CHAPA SUPERIOR DA COLUNA #3/16"" (021106704)";CHAPAS;UN;0;0
5534;"CHAPA INFERIOR DA COLUNA #3/16"" (021106706)";CHAPAS;UN;0;0
5535;"CHAPA FURADA FIX. COLUNA #3/16"" (021106705)";CHAPAS;UN;0;0
5536;"CHAPA TRAVA DA ELEVAÇÃO #1/4"" (021106708)";CHAPAS;UN;0;0
5537;"ORELHA DA RODINHA X-6 #3/16"" (021106750)";CHAPAS;UN;0;0
5539;PEGADA DO HAND GRIP X-6 DIREITA (021106754);TUBOS;UN;0;0
5541;CALÇO 23MM DA ESCADA (021106756);USINADOS;UN;0;0
5541;CALÇO 23MM DA ESCADA (021106756);USINADOS;UN;0;0
5545;SUPORTE DE LUBRIFICAÇÃO DA ESTEIRA REAB.;CONJUNTOS E SUBCONJUNTOS;UN;0;0
5546;TRAVA DA COLUNA X-6 (MONTADA);CONJUNTOS E SUBCONJUNTOS;UN;0;0
5547;PAINEL COMPLETO X-6i (COM ELEVAÇÃO);CONJUNTOS E SUBCONJUNTOS;UN;0;0
5548;PAINEL COMPLETO X-6;CONJUNTOS E SUBCONJUNTOS;UN;0;0
5550;CHAPA DO VISOR X-6 # AL. LISO (021106746);CHAPAS;UN;0;0
5551;ROLETE TRASEIRO COMPLETO X-6;CONJUNTOS E SUBCONJUNTOS;UN;0;0
5552;ROLETE DIANTEIRO COMPLETO X-6;CONJUNTOS E SUBCONJUNTOS;UN;0;0
5553;BUCHA SUPORTE DA ELEVAÇÃO (021106692);USINADOS;UN;0;0
5554;MOTOR 3 CV (COM POLIA);CONJUNTOS E SUBCONJUNTOS;UN;0;0
5556;CHAPA DA FONTE X-6 #ALUM. 2MM (021106723);CHAPAS;UN;0;0
5557;CHAPA DA FONTE ESCADA #ALUM. 2MM (021106724);CHAPAS;UN;0;0
5558;CHAPA PROTEÇÃO MOTOR E INV. #1,2MM (021106595);CHAPAS;UN;0;0
5559;PAINEL COMPLETO SIMULADOR DE ESCADA (SE01);CONJUNTOS E SUBCONJUNTOS;UN;0;0
5568;CHAPA SUP. MANCAL DAS POLIAS - #3-16'' (021106622);CHAPAS;UN;0;0
5569;"CHAPA INTERNA SUPORTE CAREN. #1/8"" (021106697)";CHAPAS;UN;0;0
5570;"CHAPA INFERIOR TRANSMISSÃO #3/16"" (021106660)";CHAPAS;UN;0;0
5571;"CHAPA SUPERIOR TRANSMISSÃO #3/16"" (021106661)";CHAPAS;UN;0;0
5573;"CHAPA PORTA GARRAFA #1/8"" (021106762)";CHAPAS;UN;0;0
5573;"CHAPA PORTA GARRAFA #1/8"" (021106762)";CHAPAS;UN;0;0
5574;"CHAPA REGULAGEM PLATAFORMA #3/16"" (021106763)";CHAPAS;UN;0;0
5575;"CHAPA FIXAÇÃO PLATAFORMA #3/16"" (021106764)";CHAPAS;UN;0;0
5579;CHAPA DO VISOR ESCADA # AL. LISO (021106758);CHAPAS;UN;0;0
5605;"CHAPA GUIA ESTICADOR POLIA INF. #1/4"" (021106652)";CHAPAS;UN;0;0
5616;"CHAPA BASE DO PESCOÇO #3/16"" (021106812)";CHAPAS;UN;0;0
5640;KIT MONTAGEM BRAÇOS DA ESCADA (SE01);CONJUNTOS E SUBCONJUNTOS;UN;0;0
5653;FERRO CHATO DO BATENTE (021106819);CHAPAS;UN;0;0
5654;BUCHA ART. DO BRAÇO (021106821);USINADOS;UN;0;0
5655;"MÃO FRANCESA ROLETE GRANDE #1/4"" (021106823)";MÃO FRANCESA;UN;0;0
5657;"CHAPA FURO MAIOR DA EXCÊNTRICA EXTENSOR #1/4"" (021106824)";CHAPAS;UN;0;0
5660;"DISCO EXCÊNTRICO MENOR #3/16"" (021106826)";CHAPAS;UN;0;0
5661;EIXO DA EXCÊNTRICA EXTENSOR (021106822);USINADOS;UN;0;0
5678;CHAPA DE INOX DA CATRACA MAIOR #INOX 2,00 (021106832);CHAPAS;UN;0;0
5682;CONJUNTO DO PÉ DE VELA SIM. CAMINHADA MONTADO;CONJUNTOS E SUBCONJUNTOS;UN;0;0
5688;GUIA DE PESO INOX 1600 MM (021108139);TUBOS;UN;0;0
5692;"REFORÇO FLEX/EXT. CONJ. #5/16"" (021106841)";CHAPAS;UN;0;0
5693;"ORELHA 150MM OBLONGO #1/4"" (021106842)";CHAPAS;UN;0;0
5694;"CHAPA ROLDANA CROSS ANG. #1/4"" (021106857)";CHAPAS;UN;0;0
5695;"CH. TRAVA INF. DA COLUNA #3/16"" (021106853)";CHAPAS;UN;0;0
5696;"ORELHA DA RODINHA X-4 #3/16"" (021106848)";CHAPAS;UN;0;0
5697;"MÃO FRANCESA DO PÉ NIVELADOR #1/4"" (021106849)";CHAPAS;UN;0;0
5698;BUCHA SUPORTE EIXO DIANT. X-4 GT (021106855);USINADOS;UN;0;0
5702;COLUNA DA X-4 GT/X-4i (PAR);QUADRO;UN;0;0
5713;PAINEL COMPLETO X-4 GT;CONJUNTOS E SUBCONJUNTOS;UN;0;0
5730;BUCHA SEXTAVADA DE REG. (021106859);USINADOS;UN;0;0
5732;BUCHA MENOR DE REG. COM ROSCA (021106865);USINADOS;UN;0;0
5732;BUCHA MENOR DE REG. COM ROSCA (021106865);USINADOS;UN;0;0
5734;BUCHA DE REGULAGEM 60MM (021106869);USINADOS;UN;0;0
5735;BUCHA DE REGULAGEM 80MM (021106868);USINADOS;UN;0;0
5736;BUCHA DE REGULAGEM 85MM (021106867);USINADOS;UN;0;0
5738;"ORELHA 170MM #1/4"" (021106871)";ORELHAS;UN;0;0
5754;EIXO DA EXCÊNTRICA EXT./FLEX. SENTADO (021106879);USINADOS;UN;0;0
5755;EIXO MENOR DA ROLDANA (021106891);USINADOS;UN;0;0
5765;EIXO 50MM (021106882);USINADOS;UN;0;0
5777;EIXO DA EXCÊNTRICA EXT/FLEX.SENT.IRID.(021106892);USINADOS;UN;0;0
5780;EIXO MAIOR DA ROLDANA (021106880);USINADOS;UN;0;0
5781;EIXO DA EXCÊNTRICA EXT/FLEX. SENT. LF-R (021106893);USINADOS;UN;0;0
5783;FLAUTA 270MM INOX (021106894);TUBOS;UN;0;0
5784;"REFORÇO DA BARBATANA 60MM #5/16"" (021106895)";CHAPAS;UN;0;0
5793;CH. DE FIX. DO VISOR GT X-4 #AL. LISO (021106899);CHAPAS;UN;0;0
5794;"CHAPA TRAVA DO PAINEL X-4 GT #3/16"" (021106900)";CHAPAS;UN;0;0
5795;BUCHA 50MM SIMULADOR ESCADA (021106903);USINADOS;UN;0;0
5798;"CHAPA REFORCO DA COLUNA #1/4"" (021106906)";CHAPAS;UN;0;0
5811;"CHAPA TAMPA DA COLUNA #3/16"" (021106916)";CHAPAS;UN;0;0
5815;EIXO SUSTENTAÇÃO ANILHAS 500MM (021106926);USINADOS;UN;0;0
5816;"ORELHA INFERIOR DO SISSY #1/4"" (021106933)";ORELHAS;UN;0;0
5817;"ORELHA SUPERIOR DO SISSY #1/4"" (021106934)";ORELHAS;UN;0;0
5818;"CHAPA PISANTE SISSY AFUNDO #3/16"" (021106935)";CHAPAS;UN;0;0
5819;"CHAPA APOIO DO BATENTE #3/16"" (021106936)";CHAPAS;UN;0;0
5820;"CHAPA BASE DO CARRINHO AFUNDO #3/16"" (021106937)";CHAPAS;UN;0;0
5821;"ORELHA BATENTE DO CARRINHO #1/4"" (021106942)";ORELHAS;UN;0;0
5823;BUCHA ROSCADA DO BATENTE (021106940);USINADOS;UN;0;0
5824;BUCHA REFORÇO DO BATENTE (021106941);USINADOS;UN;0;0
5826;CAPA DE INOX 1595MM;TUBOS;UN;0;0
5831;BUCHA PP APOIO DO DECK (021106943);USINADOS;UN;0;0
5838;"CAPA DUPLA MULTI STATION #1/8"" (021106957)";CHAPAS;UN;0;0
5839;"CH. JACARE DA PERNA #1/4"" (021102803)";CHAPAS;UN;0;0
5840;EIXO MENOR DA TRAVA (021106955);USINADOS;UN;0;0
5841;EIXO TRAVA DA PERNA (021106954);USINADOS;UN;0;0
5842;"USINHO DA MULTISTATION #1/8"" (021106959)";CHAPAS;UN;0;0
5843;EIXO DA ROLDANA ABDOMINAL (021106960);USINADOS;UN;0;0
5845;CHAPA REFORÇO DA PÁ #1,2MM INOX (021106978);CHAPAS;UN;0;0
5848;BUCHA 28MM (021106991);USINADOS;UN;0;0
5871;FLAUTA 175MM MULTI STATION (021106992);TUBOS;UN;0;0
5872;EIXO DO BRAÇO MULTI STATION (021106993);USINADOS;UN;0;0
5873;"ORELHA DA PEGADA 3"" #3/16"" (021106994)";CHAPAS;UN;0;0
5873;"ORELHA DA PEGADA 3"" #3/16"" (021106994)";CHAPAS;UN;0;0
5874;CABO EXTENSOR (MULTI STATION);CONJUNTOS E SUBCONJUNTOS;UN;0;0
5876;CAPA DO EIXO DA TRAVA (021107004);USINADOS;UN;0;0
5877;ARRUELA DA TRAVA DE SEGURANÇA (021107003);USINADOS;UN;0;0
5878;EIXO TRAVA DE SEGURANÇA (021107002) ;USINADOS;UN;0;0
5880;"CH. DO FREIO #5/16"" (021106998)";CHAPAS;UN;0;0
5881;"ORELHA TRAVA DE SEGURANÇA #1/4"" (021107000)";ORELHAS;UN;0;0
5885;"ORELHA DA PEGADA BANCO FIXO  #3/16"" (021107005)";ORELHAS;UN;0;0
5891;FLAUTA 650MM INOX (021107023);TUBOS;UN;0;0
5893;"CH. CONEXÃO TORRE PRINCIPAL #1/4"" (021107026)";CHAPAS;UN;0;0
5894;"CHAPA BALANCIN DA PEGADA #5/16"" (021107030)";CHAPAS;UN;0;0
5895;"TAMPA DO BRAÇO ARTICULADO #5/16"" (021107024)";CHAPAS;UN;0;0
5896;"CONEXÃO DA TRAVESSA INTERNA #3/16"" (021107020)";CHAPAS;UN;0;0
5897;"CHAPA DOBRADA BATENTE #3/16"" (021107028)";CHAPAS;UN;0;0
5898;"CHAPA DOBRADA DA PEGADA #3/16"" (021107029)";CHAPAS;UN;0;0
5899;"CH. DISCO DE REG. DO APOIO #3/16"" (021107031)";CHAPAS;UN;0;0
5900;"CH. SUPORTE DO APOIO COM FURO #3/16"" (021107032)";CHAPAS;UN;0;0
5901;"CH. SUPORTE DO APOIO SEM FURO #3/16"" (021107033) ";CHAPAS;UN;0;0
5903;BUCHA PP DA TRAVA (021107035);USINADOS;UN;0;0
5925;EIXO LIMITADOR DO BRAÇO (021107066);USINADOS;UN;0;0
5926;"CH. DE LIMITAÇÃO DA ARTICULAÇÃO #3/16"" (021107058)";CHAPAS;UN;0;0
5927;"CH. APOIO DO PISANTE #3/16"" (021107065)";CHAPAS;UN;0;0
5928;"CH. PRINCIPAL DA ARTICULAÇÃO #1/4"" (021107056)";CHAPAS;UN;0;0
5929;"CH. DO BATENTE #1/4"" (021107057)";CHAPAS;UN;0;0
5930;"CH. ARTICULAÇÃO DA PANTOGRAFICA #1/4"" (021107061)";CHAPAS;UN;0;0
5931;"CH. ART. DA PANTOGRAFICA COM FURO #1/4"" (021107062)";CHAPAS;UN;0;0
5932;"CH. ART. MAIOR DA PANTOGRAFICA #1/4"" (021107063)";CHAPAS;UN;0;0
5933;"CH. APOIO DE PÉ DA PANTOGRAFICA #1/4"" (021107064)";CHAPAS;UN;0;0
5936;"CH. SAPATA ELIPSE #1/4"" (021107059)";CHAPAS;UN;0;0
5948;CAR. PUX. BAIXA/REMADA SENT. PRÓ S/ FURO (021105287);CHAPAS;UN;0;0
5949;CAR. PUX. BAIXA/REMADA SENT. PRÓ C/ FURO (021105288);CHAPAS;UN;0;0
5956;CAR. PUX. ALTA/2X1 PRÓ S/ FURO (021105286);CHAPAS;UN;0;0
5957;CAR. PUX. ALTA/2X1 PRÓ C/ FURO (021105285);CHAPAS;UN;0;0
5958;CAR. POLIA/CROSS OVER PRÓ S/ FURO (021105282);CHAPAS;UN;0;0
5959;CAR. POLIA/CROSS OVER PRÓ C/ FURO (021105281);CHAPAS;UN;0;0
5960;CAR. CROSSMITH/CROSS RED. ANG. PRÓ C/ FURO (021105280);CHAPAS;UN;0;0
5961;CAR. CROSSMITH/CROSS RED. ANG. PRÓ S/ FURO (021105279);CHAPAS;UN;0;0
5962;CAR. CROSS OVER IRIDIUM C/ FURO (021106577);CHAPAS;UN;0;0
5963;CAR. CROSS OVER IRIDIUM S/ FURO (021106578);CHAPAS;UN;0;0
5964;CAR. PUX. ALTA/2X1 IRIDIUM S/ FURO (021106574);CHAPAS;UN;0;0
5965;CAR. PUX. ALTA/2X1 IRIDIUM C/ FURO (021106573);CHAPAS;UN;0;0
5966;CAR. ESQ. CROSSMITH IRIDIUM S/ FURO (021106576);CHAPAS;UN;0;0
5970;CAR. GRAVITON IRIDIUM S/ FURO (021106768);CHAPAS;UN;0;0
5971;CAR. GRAVITON IRIDIUM C/ FURO (021106767);CHAPAS;UN;0;0
5982;CAR. CROSSMITH LF-R C/ FURO (021106424);CHAPAS;UN;0;0
5983;CAR. CROSS OVER/ANG. LF-R C/ FURO (021106261);CHAPAS;UN;0;0
5984;CAR. PUXADA ALTA LF-R C/ FURO (021106185);CHAPAS;UN;0;0
5985;CAR. PUXADA 2X1 LF-R C/ FURO (021106184);CHAPAS;UN;0;0
5986;CAR. GRAVITON LF-R C/ FURO (021106183);CHAPAS;UN;0;0
5987;CAR. CROSS O. ESC./POLIA S. LF-R C/ FURO (021106182);CHAPAS;UN;0;0
5988;"SUPORTE CARENAGEM DIANTEIRA #3/16"" (021106901)";CHAPAS;UN;0;0
5990;CAR. APOLETE LF-R C/ FURO (021106175);CHAPAS;UN;0;0
5992;CAR. PUX. BAIXA LF-R C/ FURO (021106186);CHAPAS;UN;0;0
5993;CAR. REMADA SENT. LF-R C/ FURO (021106188);CHAPAS;UN;0;0
5994;CAR. FLEXOR DEIT. LF-R C/ FURO (021106180);CHAPAS;UN;0;0
5995;CAR. LEG P. 180 LF-R C/ FURO (021106178);CHAPAS;UN;0;0
5997;CAR. EXT/FLEXOR SENT LF-R C/ FURO (021106179);CHAPAS;UN;0;0
5998;CAR. ADUTOR/ABDUTOR LF-R C/ FURO (021106220);CHAPAS;UN;0;0
5999;CAR. BICEPS/TRICEPS LF-R C/ FURO (021106176);CHAPAS;UN;0;0
6020;"CHAPA MENOR DA POLIA M2 #3/16"" (021107109)";CHAPAS;UN;0;0
6021;"CHAPA MAIOR DA POLIA M2 #3/16"" (021107110)";CHAPAS;UN;0;0
6022;"CHAPA CENTRAL DO BRAÇO #3/16"" (021107111)";CHAPAS;UN;0;0
6023;"CHAPA CENTRAL SUPERIOR #3/16"" (021107112)";CHAPAS;UN;0;0
6024;"CHAPA INFERIOR DA ROLDANA M2 #3/16"" (021107113)";CHAPAS;UN;0;0
6025;"CHAPA DO EXTENSOR M2 #3/16"" (021107114)";CHAPAS;UN;0;0
6026;"CHAPA SUPORTE DO EXTENSOR M2 #3/16"" (021107115)";CHAPAS;UN;0;0
6027;"ORELHA ARTICULAÇÃO DO BANCO #3/16"" (021107118)";ORELHAS;UN;0;0
6028;"CHAPA UNIÃO DA ORELHA #3/16"" (021107119)";CHAPAS;UN;0;0
6029;"CHAPA INFERIOR DA POLIA M2 #3/16"" (021107120)";CHAPAS;UN;0;0
6030;"CHAPA REGULAGEM DO ENCOSTO M2 #3/16"" (021107121)";CHAPAS;UN;0;0
6031;"CHAPA DA ROLDANA DUPLA M2 #3/16"" (021107122)";CHAPAS;UN;0;0
6032;"CHAPA TRAVA DO BATENTE #3/16"" (021107123)";CHAPAS;UN;0;0
6033;"CHAPA ORELHA DA CONEXÃO DA TORRE #3/16"" (021107124)";CHAPAS;UN;0;0
6034;"CHAPA REFORÇO SUPERIOR DA POLIA #3/16"" (021107125)";CHAPAS;UN;0;0
